month,row,doi,pdf,country,status
October,42,10.1002/alz.70875,Alzheimer s   Dementia - 2025 - Jeon - Eligibility for lecanemab and donanemab in Korea under Appropriate Use.pdf,United Kingdom,ok
October,43,10.1002/alz.70920,Alzheimer s   Dementia - 2025 - Kang - Putaminal hypermetabolism identifies Lewy body co‐pathology in Alzheimer s disease.pdf,Taiwan,ok
October,44,10.1002/alz.70949,Alzheimer s   Dementia - 2025 - Karahan - Deletion of neuronal Idol ameliorates Alzheimer s disease related pathologies via.pdf,United States,ok
October,45,10.1002/alz.70885,Alzheimer s   Dementia - 2025 - King - Circadian rhythms and the light‐dark cycle interact to regulate amyloid‐beta plaque.pdf,United States,ok
October,46,10.1002/alz.70946,Alzheimer s   Dementia - 2025 - Li - Effect of SSRIs on clinical progression in amnestic mild cognitive impairment.pdf,China,ok
October,47,10.1002/alz.70919,Alzheimer s   Dementia - 2025 - Lin - ACLY regulates autolysosome acidification through tubulin acetylation‐mediated.pdf,China,ok
October,48,10.1002/alz.70851,Alzheimer s   Dementia - 2025 - Liu - Plasma proteomic Alzheimer s risk score  Biological age clock and pseudotime.pdf,United States,ok
October,49,10.1002/alz.70908,Alzheimer s   Dementia - 2025 - Liu - Sex differences in the association between energy‐adjusted dietary inflammatory index.pdf,China,ok
October,50,10.1002/alz.70871,Alzheimer s   Dementia - 2025 - Magana‐Ramirez - Neuropsychiatric symptoms and emerging dementia in people with Down.pdf,United States,ok
October,51,10.1002/alz.70943,Alzheimer s   Dementia - 2025 - Mangalmurti - Microglial CLEC7A restrains amyloid beta plaque pathology in a mouse model of.pdf,United States,ok
October,52,10.1002/alz.70923,Alzheimer s   Dementia - 2025 - Mani - Later‐life cognitive function at the intersection of gender and occupation across.pdf,United States,ok
October,53,10.1002/alz.70864,Alzheimer s   Dementia - 2025 - Marino - Higher vitamin B12 from mid‐ to late life is related to slower rates of cognitive.pdf,United States,ok
October,54,10.1002/alz.70878,Alzheimer s   Dementia - 2025 - McCoy - Predicting hospice eligibility among dementia patients using language models.pdf,United States,ok
October,55,10.1002/alz.14381,Alzheimer s   Dementia - 2025 - McKeever - Polygenic risk discriminates Lewy body dementia from Alzheimer s disease.pdf,United States,ok
October,56,10.1002/alz.70929,Alzheimer s   Dementia - 2025 - Menta - MtDNA‐depleted neuronal cell transcriptomes reveal Alzheimer s disease‐related.pdf,United States,ok
October,57,10.1002/alz.70957,Alzheimer s   Dementia - 2025 - Miners - CSF markers of vascular injury correlate with tau and cognitive decline in early.pdf,United Kingdom,ok
October,58,10.1002/alz.70912,Alzheimer s   Dementia - 2025 - Mirza - Cognitive profiles at presentation and subsequent cognitive decline and quality of.pdf,United States,ok
October,59,10.1002/alz.70850,Alzheimer s   Dementia - 2025 - Moored - Blue spaces and incident dementia  Differences by geospatial and historical.pdf,United States,ok
October,60,10.1002/alz.70965,Alzheimer s   Dementia - 2025 - Moreno - APOE isoform‐associated tau oligomer polymorphs differ in synaptotoxicity and.pdf,United States,ok
October,61,10.1002/alz.70901,Alzheimer s   Dementia - 2025 - Morgan - Dementia Data Landscape 1  Cohorts.pdf,United Kingdom,ok
October,62,10.1002/alz.70951,Alzheimer s   Dementia - 2025 - Nichols - Estimating cognitive decline in longitudinal studies with high mortality and a.pdf,United States,ok
October,63,10.1002/alz.71012,Alzheimer s   Dementia - 2025 - Njamnshi - Tablet‐based Cognitive Assessment Tool  TabCAT  in a multisite study of.pdf,United States,ok
October,64,10.1002/alz.70882,Alzheimer s   Dementia - 2025 - Oveisgharan - Amyloid beta binding partners in the brain tissue of older adults.pdf,United States,ok
October,65,10.1002/alz.70915,Alzheimer s   Dementia - 2025 - Patsyuk - Locus coeruleus‐entorhinal cortex tract integrity is linked to plasma tau and.pdf,United States,ok
October,66,10.1002/alz.70872,Alzheimer s   Dementia - 2025 - Pirraglia - Subtypes of multiple‐etiology dementias and the heterogeneous impact of APOE.pdf,United States,ok
October,67,10.1002/alz.70891,Alzheimer s   Dementia - 2025 - Prufer Q C Araujo - Blood‐based Alzheimer s disease biomarkers in a behavioral neurology.pdf,United States,ok
October,68,10.1002/alz.70958,Alzheimer s   Dementia - 2025 - Pyun - Polygenic risk score predicts pathologically confirmed cerebral amyloid angiopathy.pdf,United States,ok
October,69,10.1002/alz.70852,Alzheimer s   Dementia - 2025 - Ramirez - Long‐read sequencing reveals genomic and epigenomic variation in the dark genome.pdf,United States,ok
October,70,10.1002/alz.70868,Alzheimer s   Dementia - 2025 - Renli - EEG‐based information transfer paths during motion discrimination  Detectable.pdf,United States,ok
October,71,10.1002/alz.70921,Alzheimer s   Dementia - 2025 - Rong - Real‐world prediction of early‐onset dementia by health record data  A multi‐center.pdf,China,ok
October,72,10.1002/alz.70906,Alzheimer s   Dementia - 2025 - Rousset - Genetic and environmental contributions to variation in plasma phosphorylated tau.pdf,United States,ok
October,73,10.1002/alz.14398,Alzheimer s   Dementia - 2025 - Russo - Predicting conversion in cognitively normal and mild cognitive impairment.pdf,Italy,ok
October,74,10.1002/alz.70909,Alzheimer s   Dementia - 2025 - Saha - Access of medication review for people living with dementia  An analysis of.pdf,Sweden,ok
October,75,10.1002/alz.70902,Alzheimer s   Dementia - 2025 - Saracino - Quantifying multimodal longitudinal brain changes in presymptomatic C9orf72.pdf,France,ok
October,76,10.1002/alz.70888,Alzheimer s   Dementia - 2025 - Sarwar - Identifying dementia risk profiles for targeted interventions  A latent class.pdf,United Kingdom,ok
October,77,10.1002/alz.70904,Alzheimer s   Dementia - 2025 - Sekiya - Association between visual hallucinations and  ‐synuclein oligomers in patients.pdf,United States,ok
October,78,10.1002/alz.70917,Alzheimer s   Dementia - 2025 - Sideman - Facilitators and challenges in the implementation of the Care Ecosystem at six.pdf,United States,ok
October,79,10.1002/alz.70940,Alzheimer s   Dementia - 2025 - Singh - Neighborhood support as a protective factor for cognition  Associations with sleep .pdf,United States,ok
October,80,10.1002/alz.70945,Alzheimer s   Dementia - 2025 - Spoto - Quantifying diagnostic signal decay in dementia  a national study of Medicare.pdf,United States,ok
October,81,10.1002/alz.70927,Alzheimer s   Dementia - 2025 - Suemoto - Apolipoprotein E and Alzheimer s disease pathology in a diverse autopsy study.pdf,United States,ok
October,82,10.1002/alz.70947,Alzheimer s   Dementia - 2025 - Sundaresh - PP2A methylesterase  PME‐1  and PP2A methyltransferase  LCMT‐1  control.pdf,United States,ok
October,83,10.1002/alz.70925,Alzheimer s   Dementia - 2025 - Tambo - Vasoactive neuropeptide dysregulation  A novel mechanism of microvascular.pdf,United States,ok
October,84,10.1002/alz.70932,Alzheimer s   Dementia - 2025 - Tu - Subjective sleep characteristics in non‐demented adults  domain‐specific associations.pdf,China,ok
October,85,10.1002/alz.70942,Alzheimer s   Dementia - 2025 - Um - Neuroimaging correlates and biomarker performance of a fully automated plasma p‐tau217.pdf,United States,ok
October,86,10.1002/alz.70865,Alzheimer s   Dementia - 2025 - Uzun - APOE  4 disrupts neuronal and network‐level function in the anterior olfactory.pdf,United States,ok
October,87,10.1002/alz.70936,Alzheimer s   Dementia - 2025 - VandeBunte - Plasma placental growth factor as a susceptibility biomarker for longitudinal.pdf,United States,ok
October,88,10.1002/alz.70874,Alzheimer s   Dementia - 2025 - Vázquez‐Oliver - Targeting dysregulated CB1 receptors in a Down syndrome mouse model.pdf,Taiwan,ok
October,89,10.1002/alz.70934,Alzheimer s   Dementia - 2025 - Wu - Combined use of plasma p‐tau217  NfL  and GFAP predicts domain‐specific cognitive.pdf,United States,ok
October,90,10.1002/alz.70937,Alzheimer s   Dementia - 2025 - Xu - Polygenic scores of Core 1 Alzheimer s disease biomarkers predict early cognitive and.pdf,United States,ok
October,91,10.1002/alz.70963,Alzheimer s   Dementia - 2025 - Ye - Regional cortical network atrophy predicts progression to dementia in the Lewy body.pdf,United States,ok
October,92,10.1002/alz.14402,Alzheimer s   Dementia - 2025 - Yu - Roles of blood monocytes carrying TREM2R47H mutation in pathogenesis of Alzheimer s.pdf,China,ok
October,93,10.1002/alz.70893,Alzheimer s   Dementia - 2025 - Zahra - In an older‐age vascular cohort  carotid stenosis is associated with processing.pdf,United States,ok
November,2,10.1002/alz.14464,Alzheimer s   Dementia - 2024 - Dintica - Life s Essential 8 and midlife trajectories in cognition and brain health  The.pdf,United States,ok
November,3,10.1002/alz.14469,Alzheimer s   Dementia - 2024 - Kantarci - Premenopausal bilateral oophorectomy and Alzheimer s disease imaging biomarkers.pdf,United States,ok
November,4,10.1002/alz.14433,Alzheimer s   Dementia - 2025 - Abhyankar - Retinal dysfunction in APOE4 knock‐in mouse model of Alzheimer s disease.pdf,United States,ok
November,5,10.1002/alz.14461,Alzheimer s   Dementia - 2025 - Acharya - Sex‐stratified genome‐wide meta‐analysis identifies novel loci for cognitive.pdf,United States,ok
November,6,10.1002/alz.14508,Alzheimer s   Dementia - 2025 - Ashton - The Alzheimer s Association Global Biomarker Standardization Consortium  GBSC .pdf,United Kingdom,ok
November,7,10.1002/alz.14482,Alzheimer s   Dementia - 2025 - Benussi - Plasma p‐tau217 and neurofilament p‐tau217 ratio in differentiating Alzheimer s.pdf,United States,ok
November,8,10.1002/alz.14471,Alzheimer s   Dementia - 2025 - Biswas - Association of late‐life variability in hemoglobin A1C with postmortem.pdf,United States,ok
November,9,10.1002/alz.70995,Alzheimer s   Dementia - 2025 - Bondonno - Source‐specific nitrate intake and incident dementia in the Danish Diet  Cancer.pdf,Ghana,ok
November,10,10.1002/alz.70985,Alzheimer s   Dementia - 2025 - Brodman - Plasma biomarkers  brain amyloid‐beta pathology  and cortical thickness in a.pdf,United States,ok
November,11,10.1002/alz.71008,Alzheimer s   Dementia - 2025 - Cary - Integrated phenotypic and proteomic screening identifies top‐tier Alzheimer s.pdf,United States,ok
November,12,10.1002/alz.71006,Alzheimer s   Dementia - 2025 - Castellano - APOE  ABCA7  and RASGEF1C are associated with earlier onset of amyloid.pdf,United States,ok
November,13,10.1002/alz.71001,Alzheimer s   Dementia - 2025 - Chen - Accelerometer‐measured weekend catch‐up sleep and incident dementia  A prospective.pdf,United States,ok
November,14,10.1002/alz.71002,Alzheimer s   Dementia - 2025 - Cheng - The associations between midlife neighborhood socioeconomic conditions and.pdf,United States,ok
November,15,10.1002/alz.14472,Alzheimer s   Dementia - 2025 - Coley - Searching for responders to multidomain dementia prevention in late life  A pooled.pdf,Netherlands,ok
November,16,10.1002/alz.70993,Alzheimer s   Dementia - 2025 - Colloby - Cerebral metabolic covariance in delirium  pattern response to symptomatic.pdf,United Kingdom,ok
November,17,10.1002/alz.70019,Alzheimer s   Dementia - 2025 - Counts - Posterior cingulate cortex microRNA dysregulation differentiates cognitive.pdf,United States,ok
November,18,10.1002/alz.14477,Alzheimer s   Dementia - 2025 - Datta - The etiology and prevention of early‐stage tau pathology in higher cortical.pdf,United States,ok
November,19,10.1002/alz.70989,Alzheimer s   Dementia - 2025 - Dellarole - Detection of TDP‐43 seeds in CSF of presymptomatic and symptomatic genetic FTD.pdf,Italy,ok
November,20,10.1002/alz.71039,Alzheimer s   Dementia - 2025 - Fang - Detecting Alzheimer s disease using digital virtual reality cognitive tests.pdf,Taiwan,ok
November,21,10.1002/alz.71004,Alzheimer s   Dementia - 2025 - Galvin - Phase 2 study of zervimesine  CT1812  in participants with mild‐to‐moderate.pdf,United States,ok
November,22,10.1002/alz.14490,Alzheimer s   Dementia - 2025 - Genius - Compositional brain scores capture Alzheimer s disease specific structural brain.pdf,United Kingdom,ok
November,23,10.1002/alz.70975,Alzheimer s   Dementia - 2025 - He - Development of language composites for enhanced sensitivity to multiple plasma.pdf,United States,ok
November,24,10.1002/alz.70982,Alzheimer s   Dementia - 2025 - Janve - Blood gene expression network expression strongly relates to brain amyloid burden.pdf,United States,ok
November,25,10.1002/alz.14456,Alzheimer s   Dementia - 2025 - Jauregi‐Zinkunegi - Menopausal hormone therapy is associated with worse levels of Alzheimer.pdf,United States,ok
November,26,10.1002/alz.14506,Alzheimer s   Dementia - 2025 - Jiang - Malnutrition exacerbating neuropsychiatric symptoms on the Alzheimer s continuum is.pdf,China,ok
November,27,10.1002/alz.14495,Alzheimer s   Dementia - 2025 - Jin - Association of rapid eye movement sleep latency with multimodal biomarkers of.pdf,United States,ok
November,28,10.1002/alz.71010,Alzheimer s   Dementia - 2025 - Kang - Intracranial stenosis and longitudinal progression of Alzheimer s disease.pdf,United Kingdom,ok
November,29,10.1002/alz.70984,Alzheimer s   Dementia - 2025 - Kemna - Acute effects of lactate infusion on metabolism  AD biomarkers  and cognition  The.pdf,United States,ok
November,30,10.1002/alz.14534,Alzheimer s   Dementia - 2025 - Khachaturian - Perspective  Emerging challenges for a future ADNI.pdf,United States,ok
November,31,10.1002/alz.70968,Alzheimer s   Dementia - 2025 - Kranz - Identification of a glia‐associated amyloid   oligomer subtype and the rescue from.pdf,United States,ok
November,32,10.1002/alz.14491,Alzheimer s   Dementia - 2025 - Li - Estimated pulse wave velocity associated with cognitive phenotypes in a rural older.pdf,China,ok
November,33,10.1002/alz.70990,Alzheimer s   Dementia - 2025 - Lin - White matter hyperintensity modulates the amyloid‐tau‐cognition association and.pdf,China,ok
November,34,10.1002/alz.14479,Alzheimer s   Dementia - 2025 - Liou - A neuropathology case report of a woman with Down syndrome who remained cognitively.pdf,United States,ok
November,35,10.1002/alz.71000,Alzheimer s   Dementia - 2025 - Liu - Apolipoprotein E  4 homozygosity exacerbates retinal and cerebral microvascular.pdf,China,ok
November,36,10.1002/alz.14457,Alzheimer s   Dementia - 2025 - Liu - Avoiding causal fraud in the evaluation of clinical benefits of treatments for.pdf,United States,ok
November,37,10.1002/alz.70969,Alzheimer s   Dementia - 2025 - Lorenz - AD‐related plasma biomarkers in centenarians  links to cognition and.pdf,United States,ok
November,38,10.1002/alz.70994,Alzheimer s   Dementia - 2025 - Lynch - ABBV‐552 in patients with mild Alzheimer s disease  a randomized phase IIb trial.pdf,United States,ok
November,39,10.1002/alz.14474,Alzheimer s   Dementia - 2025 - Madrid - Whole genome methylation sequencing in blood from persons with mild cognitive.pdf,United States,ok
November,40,10.1002/alz.70973,Alzheimer s   Dementia - 2025 - Montagnese - Structural similarity networks reveal brain vulnerability in dementia.pdf,United States,ok
November,41,10.1002/alz.70970,Alzheimer s   Dementia - 2025 - Mundada - Enrichment of patients with concomitant limbic‐predominant age‐related TDP‐43.pdf,United States,ok
November,42,10.1002/alz.14452,Alzheimer s   Dementia - 2025 - Ning - Accelerometer‐measured physical activity timing with incident dementia.pdf,China,ok
November,43,10.1002/alz.70987,Alzheimer s   Dementia - 2025 - Pan - Plasma P‐tau217  GFAP  and NfL as biomarkers for Alzheimer s disease  role in disease.pdf,China,ok
November,44,10.1002/alz.14424,Alzheimer s   Dementia - 2025 - Páez - Sleep spindles and slow oscillations predict cognition and biomarkers of.pdf,United Kingdom,ok
November,45,10.1002/alz.14486,Alzheimer s   Dementia - 2025 - Qin - The genetic landscape of early‐onset Alzheimer s disease in China.pdf,China,ok
November,46,10.1002/alz.71054,Alzheimer s   Dementia - 2025 - Rabl - Cerebrospinal fluid proteome alterations related to depressive symptoms in cognitive.pdf,Switzerland,ok
November,47,10.1002/alz.70972,Alzheimer s   Dementia - 2025 - Raeesi - Vascular risk factors mediate the relationship between education and white matter.pdf,Canada,ok
November,48,10.1002/alz.14454,Alzheimer s   Dementia - 2025 - Rajmohan - Vascular risk factors and cerebrovascular pathologic changes on autopsy  The 90 .pdf,United States,ok
November,49,10.1002/alz.14478,Alzheimer s   Dementia - 2025 - Rhodes - Virginia Memory Project  Using the Healthy Brain Initiative Roadmap to design a.pdf,United States,ok
November,50,10.1002/alz.14423,Alzheimer s   Dementia - 2025 - Rikken - Characterizing visual read tau‐PET‐negative participants with Alzheimer s disease.pdf,United Kingdom,ok
November,51,10.1002/alz.14488,Alzheimer s   Dementia - 2025 - Rocha - Mapping reactive astrogliosis in Parkinson s brain with astroglial tracers BU99008.pdf,United Kingdom,ok
November,52,10.1002/alz.71003,Alzheimer s   Dementia - 2025 - Scambray - Brain and cognitive correlates of social status across race ethnicity and sex.pdf,United States,ok
November,53,10.1002/alz.14485,Alzheimer s   Dementia - 2025 - Subramaniam - Prevalence of dementia in Singapore  Changes across a decade.pdf,Singapore,ok
November,54,10.1002/alz.70991,Alzheimer s   Dementia - 2025 - Tablante - The role of bilingualism on functional decline and neurodegeneration in distinct.pdf,United States,ok
November,55,10.1002/alz.71016,Alzheimer s   Dementia - 2025 - Tabrizi - Systemic Piezo1 activation improves cerebrovascular function in Alzheimer s.pdf,United States,ok
November,56,10.1002/alz.70999,Alzheimer s   Dementia - 2025 - Walter - Being brave  being seen  and having your voice heard   Perspectives of.pdf,United States,ok
November,57,10.1002/alz.71048,Alzheimer s   Dementia - 2025 - Woo - APOE  4 carriership determines a faster plasma p‐tau217 progression in A ‐positive.pdf,United Kingdom,ok
November,58,10.1002/alz.14480,Alzheimer s   Dementia - 2025 - Wyatt‐Johnson - The MR1 MAIT cell axis enhances dystrophic neurite development in Alzheimer.pdf,United States,ok
November,59,10.1002/alz.14450,Alzheimer s   Dementia - 2025 - Wyman‐Chick - Neuropsychological test performance in mild cognitive impairment with Lewy.pdf,United States,ok
November,60,10.1002/alz.71050,Alzheimer s   Dementia - 2025 - Xia - Mesial temporal tau pathology impacts basal forebrain degeneration in early Alzheimer.pdf,United States,ok
November,61,10.1002/alz.14492,Alzheimer s   Dementia - 2025 - Xie - A multi‐cohort study of longitudinal and cross‐sectional Alzheimer s disease.pdf,United States,ok
November,62,10.1002/alz.14475,Alzheimer s   Dementia - 2025 - Xie - Neural deterioration and compensation in visual short‐term memory among individuals.pdf,China,ok
November,63,10.1002/alz.71033,Alzheimer s   Dementia - 2025 - Yang - PAK1 inhibitor NVS‐PAK1‐1 preserves dendritic spines in amyloid tau exposed neurons.pdf,United States,ok
November,64,10.1002/alz.70974,Alzheimer s   Dementia - 2025 - Ye - Degenerative pathologies on cortical biopsy  dopaminergic depletion  and shunt.pdf,"Korea, Republic of",ok
November,65,10.1002/alz.14465,Alzheimer s   Dementia - 2025 - Yeo - Dual sensory impairment  Global prevalence  future projections  and its association.pdf,United Kingdom,ok
November,66,10.1002/alz.71022,Alzheimer s   Dementia - 2025 - Zhang - Associations between cerebral blood transit time  amyloid‐  pathology and cognitive.pdf,"Bolivia, Plurinational State of",ok
November,67,10.1002/alz.70983,Alzheimer s   Dementia - 2025 - Zhang - Epigenetic clocks and longitudinal plasma biomarkers of Alzheimer s disease.pdf,United States,ok
November,68,10.1002/alz.70996,Alzheimer s   Dementia - 2026 - Afrooz - The impact of sex on clinical profiles of patients with behavioral variant.pdf,Canada,ok
November,69,10.1002/alz.71007,Alzheimer s   Dementia - 2026 - Bacci - The association of Alzheimer s disease and related dementias blood‐based biomarkers.pdf,United States,ok
November,70,10.1002/alz.71036,Alzheimer s   Dementia - 2026 - Gutierrez - Evaluating segregated school attendance as a mediator of geographic inequities.pdf,United States,ok
November,71,10.1002/alz.71061,Alzheimer s   Dementia - 2026 - Hauger - A blood based mitochondrial functional index biomarker for Alzheimer s disease.pdf,United States,ok
November,72,10.1002/alz.71052,Alzheimer s   Dementia - 2026 - He - Association between basal forebrain volume and age in the presenilin‐1 E280A autosomal.pdf,United States,ok
November,73,10.1002/alz.70967,Alzheimer s   Dementia - 2026 - Herd - Early‐life influences on the risk for later‐life Alzheimer s and non‐Alzheimer s.pdf,United States,ok
November,74,10.1002/alz.71056,Alzheimer s   Dementia - 2026 - Li - Spatial and temporal effects of cortical cerebral microinfarcts on the cortical and.pdf,Netherlands,ok
November,75,10.1002/alz.71029,Alzheimer s   Dementia - 2026 - Lin - A vision language foundation model for Alzheimer s disease diagnosis using MRI and.pdf,United States,ok
November,76,10.1002/alz.71059,Alzheimer s   Dementia - 2026 - Oh - Apathy  depression  and dementia risk in older adults  A global collaborative study.pdf,United States,ok
November,77,10.1002/alz.71051,Alzheimer s   Dementia - 2026 - Stiver - Sleep duration promotes resistance and resilience to tau in older women at risk.pdf,United States,ok
November,78,10.1002/alz.71041,Alzheimer s   Dementia - 2026 - Wu - Single‐cell landscape of sex‐specific drivers of Alzheimer s disease.pdf,United States,ok
November,79,10.1002/alz.71044,Alzheimer s   Dementia - 2026 - Zhang - Six‐month follow‐up of ARIA‐H and iron deposition in real‐world lecanemab therapy.pdf,China,ok
December,2,10.1002/alz.14500,Alzheimer s   Dementia - 2025 - Agrawal - Hippocampal neuronal loss and cognitive decline in LATE‐NC and ADNC among.pdf,United States,ok
December,3,10.1002/alz.14621,Alzheimer s   Dementia - 2025 - Ashton - Biomarker discovery in Alzheimer s and neurodegenerative diseases using Nucleic.pdf,United States,ok
December,4,10.1002/alz.14530,Alzheimer s   Dementia - 2025 - Balabin - Natural language processing‐based classification of early Alzheimer s disease.pdf,United States,ok
December,5,10.1002/alz.14507,Alzheimer s   Dementia - 2025 - Beydoun - Plasma proteomic biomarkers as mediators or moderators for the association.pdf,United States,ok
December,6,10.1002/alz.14544,Alzheimer s   Dementia - 2025 - Boyle - Scam susceptibility is associated with a markedly accelerated onset of Alzheimer s.pdf,United States,ok
December,7,10.1002/alz.14574,Alzheimer s   Dementia - 2025 - Brinkley - The U S  POINTER neurovascular ancillary study  Study design and methods.pdf,United States,ok
December,8,10.1002/alz.14516,Alzheimer s   Dementia - 2025 - Carlos - White matter hyperintensities and TDP‐43 pathology in Alzheimer s disease.pdf,United States,ok
December,9,10.1002/alz.14503,Alzheimer s   Dementia - 2025 - Chen - Identification of risk factors and development of a predictive nomogram for.pdf,China,ok
December,10,10.1002/alz.14553,Alzheimer s   Dementia - 2025 - Cho - Functional insight into East Asian specific genetic risk loci for Alzheimer s disease.pdf,United States,ok
December,11,10.1002/alz.14502,Alzheimer s   Dementia - 2025 - Chong - Clinical utility of plasma p‐tau217 in identifying abnormal brain amyloid burden in.pdf,United States,ok
December,12,10.1002/alz.14497,Alzheimer s   Dementia - 2025 - Cleary - Neuron‐derived extracellular vesicles as a liquid biopsy for brain insulin.pdf,United States,ok
December,13,10.1002/alz.14570,Alzheimer s   Dementia - 2025 - Cody - Accuracy of plasma biomarkers to detect Alzheimer s disease proteinopathy prior to.pdf,United States,ok
December,14,10.1002/alz.14555,Alzheimer s   Dementia - 2025 - Coleman - Massive changes in gene expression and their cause s  can be a unifying principle.pdf,United States,ok
December,15,10.1002/alz.14558,Alzheimer s   Dementia - 2025 - Cotelli - Predicting survival rate by plasma biomarkers and clinical variables in syndromes.pdf,United States,ok
December,16,10.1002/alz.14567,Alzheimer s   Dementia - 2025 - Dave - Unlocking ocular biomarkers for early detection of Alzheimer s disease.pdf,United States,ok
December,17,10.1002/alz.14568,Alzheimer s   Dementia - 2025 - De Vito - Parallel changes in cognition  neuropsychiatric symptoms  and amyloid in.pdf,United States,ok
December,18,10.1002/alz.14573,Alzheimer s   Dementia - 2025 - Doecke - Diagnostic performance of plasma A 42 40 ratio  p‐tau181  GFAP  and NfL along the.pdf,Taiwan,ok
December,19,10.1002/alz.14549,Alzheimer s   Dementia - 2025 - Duggan - The Dementia SomaSignal Test  dSST   A plasma proteomic predictor of 20‐year.pdf,United States,ok
December,20,10.1002/alz.14548,Alzheimer s   Dementia - 2025 - Elyaman - Exploring the role of T cells in Alzheimer s and other neurodegenerative diseases.pdf,United States,ok
December,21,10.1002/alz.70117,Alzheimer s   Dementia - 2025 - Ercan - Platelets mirror changes in the frontal lobe antioxidant system in Alzheimer s.pdf,United Kingdom,ok
December,22,10.1002/alz.14525,Alzheimer s   Dementia - 2025 - Fang - Prevalence of idiopathic normal pressure hydrocephalus in older adult population in.pdf,Taiwan,ok
December,23,10.1002/alz.14513,Alzheimer s   Dementia - 2025 - Farina - An evaluation of a community dementia screening program in rural Kenya  DEM‐SKY.pdf,United Kingdom,ok
December,24,10.1002/alz.14543,Alzheimer s   Dementia - 2025 - Feng - Inhibition of IFITM3 in cerebrovascular endothelium alleviates Alzheimer s‐related.pdf,China,ok
December,25,10.1002/alz.14542,Alzheimer s   Dementia - 2025 - Gabel - Current practices by Alzheimer s Disease Research Centers to remunerate research.pdf,United States,ok
December,26,10.1002/alz.14521,Alzheimer s   Dementia - 2025 - Gao - Pathological angiogenesis was associated with cerebrovascular lesion and.pdf,China,ok
December,27,10.1002/alz.14572,Alzheimer s   Dementia - 2025 - Giovane - Remote cognitive tests predict neurodegenerative biomarkers in the Insight 46.pdf,United States,ok
December,28,10.1002/alz.14510,Alzheimer s   Dementia - 2025 - Gonay - Developing machine‐learning‐based amyloidogenicity predictors with Cross‐Beta DB.pdf,France,ok
December,29,10.1002/alz.14563,Alzheimer s   Dementia - 2025 - Han - Transcriptome analysis of early‐ and late‐onset Alzheimer s disease in Korean cohorts.pdf,United States,ok
December,30,10.1002/alz.14559,Alzheimer s   Dementia - 2025 - Haye - Role of PCPs in diagnosing dementia in traditional Medicare and Medicare Advantage.pdf,United States,ok
December,31,10.1002/alz.14557,Alzheimer s   Dementia - 2025 - Hoevenaar‐Blom - Mediation of modifiable risk factors in two multidomain dementia.pdf,Netherlands,ok
December,32,10.1002/alz.14531,Alzheimer s   Dementia - 2025 - Hughes - GABAergic modulation of beta power enhances motor adaptation in frontotemporal.pdf,United Kingdom,ok
December,33,10.1002/alz.14526,Alzheimer s   Dementia - 2025 - Jang - Differential roles of Alzheimer s disease plasma biomarkers in stepwise.pdf,United Kingdom,ok
December,34,10.1002/alz.14511,Alzheimer s   Dementia - 2025 - Karakatsani - Multimodal imaging of murine cerebrovascular dynamics induced by transcranial.pdf,United Kingdom,ok
December,35,10.1002/alz.14519,Alzheimer s   Dementia - 2025 - Kennedy - Decoding brain structure to stage Alzheimer s disease pathology in Down syndrome.pdf,United States,ok
December,36,10.1002/alz.14493,Alzheimer s   Dementia - 2025 - Kolobaric - Altered triple network model connectivity is associated with cognitive function.pdf,United States,ok
December,37,10.1002/alz.14501,Alzheimer s   Dementia - 2025 - Kouhsar - A brain DNA co‐methylation network analysis of psychosis in Alzheimer s disease.pdf,United States,ok
December,38,10.1002/alz.14550,Alzheimer s   Dementia - 2025 - Lan - Plasma N‐terminal tau fragment is an amyloid‐dependent biomarker in Alzheimer s.pdf,Taiwan,ok
December,39,10.1002/alz.14566,Alzheimer s   Dementia - 2025 - Lee - Semantic variant primary progressive aphasia with ANXA11 p D40G.pdf,United States,ok
December,40,10.1002/alz.14528,Alzheimer s   Dementia - 2025 - Leuzy - Considerations in the clinical use of amyloid PET and CSF biomarkers for Alzheimer.pdf,Sweden,ok
December,41,10.1002/alz.14539,Alzheimer s   Dementia - 2025 - Liu - Usage patterns of cognitive assessments during Medicare s Annual Wellness Visit  A.pdf,United States,ok
December,42,10.1002/alz.14540,Alzheimer s   Dementia - 2025 - Ma - Unraveling the bidirectional link between cancer and dementia and the impact of cancer.pdf,United Kingdom,ok
December,43,10.1002/alz.14561,Alzheimer s   Dementia - 2025 - Mahoney - Visual‐somatosensory integration as a novel behavioral marker of amyloid.pdf,United States,ok
December,44,10.1002/alz.14571,Alzheimer s   Dementia - 2025 - Mak - Influence of alpha‐synuclein on glucose metabolism in Alzheimer s disease continuum .pdf,United States,ok
December,45,10.1002/alz.14630,Alzheimer s   Dementia - 2025 - Memel - Sex differences in the clinical manifestation of autosomal dominant frontotemporal.pdf,United States,ok
December,46,10.1002/alz.14505,Alzheimer s   Dementia - 2025 - Menon - Prevalence of subjective cognitive decline and its association with physical health.pdf,United States,ok
December,47,10.1002/alz.14523,Alzheimer s   Dementia - 2025 - Meza - Offspring education and cognitive health  A comparison between Hispanic and White.pdf,United States,ok
December,48,10.1002/alz.14517,Alzheimer s   Dementia - 2025 - Moon - South Korean study to prevent cognitive impairment and protect brain health through.pdf,"Korea, Republic of",ok
