doi,title,year,published_online,volume,issue,page,type,n_authors,first_author,last_author,url,abstract_available,access_status
10.1002/alz.70033,Insight into the etiology of Alzheimer's disease from GLP‐1R knockout mice: Commentary on “Associations of semaglutide with first‐time diagnosis of Alzheimer's disease in patients with type 2 diabetes”,2025,2025-02-24,21,2,,journal-article,1,Garth J. Thompson,Garth J. Thompson,https://doi.org/10.1002/alz.70033,no,open/full
10.1002/alz.14486,The genetic landscape of early‐onset Alzheimer's disease in China,2025,2025-02-05,21,2,,journal-article,10,Wei Qin,Jian‐Ping Jia,https://doi.org/10.1002/alz.14486,yes,open/full
10.1002/alz.14578,Early presentations of dementia in a diverse population,2025,2025-02-26,21,2,,journal-article,16,Sedigheh Zabihi,Charles R Marshall,https://doi.org/10.1002/alz.14578,yes,open/full
10.1002/alz.14572,Remote cognitive tests predict neurodegenerative biomarkers in the Insight 46 cohort,2025,2025-02-12,21,2,,journal-article,21,Martina Del Giovane,Jonathan M. Schott,https://doi.org/10.1002/alz.14572,yes,open/full
10.1002/alz.14575,Independent associations of high‐density lipoprotein cholesterol and triglyceride levels with Alzheimer's disease and related dementias,2025,2025-02-26,21,2,,journal-article,14,Erin L. Ferguson,M. Maria Glymour,https://doi.org/10.1002/alz.14575,yes,open/full
10.1002/alz.70001,Cognitive vulnerability to glucose fluctuations: A digital phenotype of neurodegeneration,2025,2025-02-24,21,2,,journal-article,17,Luciana Mascarenhas Fonseca,Naomi S. Chaytor,https://doi.org/10.1002/alz.70001,yes,open/full
10.1002/alz.14580,"Age at menopause and cognitive function and decline among middle‐aged and older women in the China Health and Retirement Longitudinal Study, 2011–2018",2025,2025-02-12,21,2,,journal-article,5,Muqi Guo,Lindsay C. Kobayashi,https://doi.org/10.1002/alz.14580,yes,open/full
10.1002/alz.14556,"The role of insulin resistance and
                    <i>APOE</i>
                    genotype on blood–brain barrier integrity in Alzheimer's disease",2025,2025-02-24,21,2,,journal-article,10,Alessandro Padovani,Andrea Pilotto,https://doi.org/10.1002/alz.14556,yes,open/full
10.1002/alz.14574,The U.S. POINTER neurovascular ancillary study: Study design and methods,2025,2025-02-24,21,2,,journal-article,14,Tina E. Brinkley,Hossam A. Shaltout,https://doi.org/10.1002/alz.14574,yes,open/full
10.1002/alz.14534,Perspective: Emerging challenges for a future ADNI,2025,2025-02-26,21,2,,journal-article,3,Zaven Khachaturian,Ara S. Khachaturian,https://doi.org/10.1002/alz.14534,yes,open/full
10.1002/alz.14471,Association of late‐life variability in hemoglobin A1C with postmortem neuropathologies,2025,2025-02-19,21,2,,journal-article,5,Roshni Biswas,Zoe Arvanitakis,https://doi.org/10.1002/alz.14471,yes,open/full
10.1002/alz.14623,Disclosure of elevated amyloid status is not associated with long‐term suicidality in a preclinical AD trial,2025,2025-02-23,21,2,,journal-article,15,Joshua D. Grill,,https://doi.org/10.1002/alz.14623,yes,open/full
10.1002/alz.14537,Plasma p‐tau217 identifies cognitively normal older adults who will develop cognitive impairment in a 10‐year window,2025,2025-02-26,21,2,,journal-article,19,Yara Yakoub,,https://doi.org/10.1002/alz.14537,yes,open/full
10.1002/alz.14594,"White matter injury, plasma Alzheimer's disease, and neurodegenerative biomarkers on cognitive decline in community‐dwelling older adults: A 10‐year longitudinal study",2025,2025-02-12,21,2,,journal-article,6,Qili Hu,Jun Zhang,https://doi.org/10.1002/alz.14594,yes,open/full
10.1002/alz.70003,Impact of the polygenic risk scores for attention‐deficit/hyperactivity disorder in Alzheimer's disease,2025,2025-02-25,21,2,,journal-article,26,Douglas T. Leffa,,https://doi.org/10.1002/alz.70003,yes,open/full
10.1002/alz.14584,Cholinergic degeneration and early cognitive signs in prodromal Lewy body dementia,2025,2025-02-22,21,2,,journal-article,10,Kyung Ah Woo,Jee‐Young Lee,https://doi.org/10.1002/alz.14584,yes,open/full
10.1002/alz.14551,Alzheimer's disease patients have smaller venous drainage system compared to cognitively healthy controls,2025,2025-02-12,21,2,,journal-article,8,Keshet Pardo,Amir Glik,https://doi.org/10.1002/alz.14551,yes,open/full
10.1002/alz.14611,Response to the letter titled reply to “Associations of semaglutide with first‐time diagnosis of Alzheimer's disease in patients with type 2 diabetes: Target trial emulation using nationwide real‐world data in the US”,2025,2025-02-14,21,2,,journal-article,1,Rong Xu,Rong Xu,https://doi.org/10.1002/alz.14611,no,open/full
10.1002/alz.14529,Tracer kinetic model detecting heterogeneous blood–brain barrier permeability to water and contrast agent in Alzheimer's disease and dementia with Lewy bodies,2025,2025-02-12,21,2,,journal-article,14,Ziming Xu,Huijun Chen,https://doi.org/10.1002/alz.14529,yes,open/full
10.1002/alz.14591,Implementing a tridimensional diagnostic framework for personalized medicine in neurodegenerative diseases,2025,2025-02-20,21,2,,journal-article,1,Manuel Menendez‐Gonzalez,Manuel Menendez‐Gonzalez,https://doi.org/10.1002/alz.14591,yes,open/full
10.1002/alz.14589,Examining multimorbidity contributors to dementia over time,2025,2025-02-23,21,2,,journal-article,7,Matthias Klee,Ana Quiñones,https://doi.org/10.1002/alz.14589,yes,open/full
10.1002/alz.14508,The Alzheimer's Association Global Biomarker Standardization Consortium (GBSC) plasma phospho‐tau Round Robin study,2025,2025-02-05,21,2,,journal-article,44,Nicholas J. Ashton,Henrik Zetterberg,https://doi.org/10.1002/alz.14508,yes,open/full
10.1002/alz.14618,The interaction between dysfunction of vasculature and tauopathy in Alzheimer's disease and related dementias,2025,2025-02-25,21,2,,journal-article,7,Chuyao Huang,Wei Zhao,https://doi.org/10.1002/alz.14618,yes,open/full
10.1002/alz.14549,The Dementia SomaSignal Test (dSST): A plasma proteomic predictor of 20‐year dementia risk,2025,2025-02-12,21,2,,journal-article,28,Michael R. Duggan,Keenan A. Walker,https://doi.org/10.1002/alz.14549,yes,open/full
10.1002/alz.70002,Prescription opioid use and cognitive function in older adults with chronic pain: A population‐based longitudinal cohort study,2025,2025-02-24,21,2,,journal-article,7,Yu‐Jung Jenny Wei,Steven T. DeKosky,https://doi.org/10.1002/alz.70002,yes,open/full
10.1002/alz.14535,Novel plasma biomarkers of amyloid plaque pathology and cortical thickness: Evaluation of the NULISA targeted proteomic platform in an ethnically diverse cohort,2025,2025-02-24,21,2,,journal-article,10,Xuemei Zeng,Thomas K. Karikari,https://doi.org/10.1002/alz.14535,yes,open/full
10.1002/alz.14597,Methods to crosswalk between cognitive test scores using data from the Alzheimer's Disease Neuroimaging Cohort,2025,2025-02-25,21,2,,journal-article,9,Sarah F. Ackley,,https://doi.org/10.1002/alz.14597,yes,open/full
10.1002/alz.14614,"Prevalence and factors associated with dementia in Lesotho: A cross‐sectional, population‐based study",2025,2025-02-25,21,2,,journal-article,10,Natalie E. Johnson,Niklaus D. Labhardt,https://doi.org/10.1002/alz.14614,yes,open/full
10.1002/alz.14553,Functional insight into East Asian–specific genetic risk loci for Alzheimer's disease,2025,2025-02-24,21,2,,journal-article,10,Minyoung Cho,Kwangsik Nho,https://doi.org/10.1002/alz.14553,yes,open/full
10.1002/alz.14626,The Nun Study: Insights from 30 years of aging and dementia research,2025,2025-02-25,21,2,,journal-article,13,Kyra M. Clarke,Margaret E. Flanagan,https://doi.org/10.1002/alz.14626,yes,open/full
10.1002/alz.14605,Mechanisms of comorbidity between Alzheimer's disease and pain,2025,2025-02-25,21,2,,journal-article,13,Kaifang Yao,Yi Guo,https://doi.org/10.1002/alz.14605,yes,open/full
10.1002/alz.14606,Moderation of midlife cognitive activity on tau‐related cognitive impairment,2025,2025-02-23,21,2,,journal-article,14,Kang Ko,,https://doi.org/10.1002/alz.14606,yes,open/full
10.1002/alz.14489,Dissociable spatial topography of cortical atrophy in early‐onset and late‐onset Alzheimer's disease: A head‐to‐head comparison of the LEADS and ADNI cohorts,2025,2025-02-19,21,2,,journal-article,50,Yuta Katsumi,,https://doi.org/10.1002/alz.14489,yes,open/full
10.1002/alz.14624,A systematic exposure‐wide framework leveraging machine learning to identify multidomain exposure factors and their joint influence on cognitive function: Evidence from a neurological cohort,2025,2025-02-25,21,2,,journal-article,12,Jingtao Wu,Yuxia Ma,https://doi.org/10.1002/alz.14624,yes,open/full
10.1002/alz.70011,Complexity of developing a nationwide model for a dementia registry in Egypt: A qualitative study,2025,2025-02-26,21,2,,journal-article,3,Shimaa A. Heikal,Mohamed Salama,https://doi.org/10.1002/alz.70011,yes,open/full
10.1002/alz.14612,Longitudinal patterns of brain aging and neurodegeneration among older adults with dual decline in memory and gait,2025,2025-02-23,21,2,,journal-article,10,Qu Tian,Luigi Ferrucci,https://doi.org/10.1002/alz.14612,yes,open/full
10.1002/alz.14415,"Soluble Aβ pathology predicts neurodegeneration and cognitive decline independently on p‐tau in the earliest Alzheimer's
                    <i>continuum</i>
                    : Evidence across two independent cohorts",2025,2025-02-03,21,2,,journal-article,20,Raffaele Cacciaglia,,https://doi.org/10.1002/alz.14415,yes,open/full
10.1002/alz.14592,Identification of 16 novel Alzheimer's disease loci using multi‐ancestry meta‐analyses,2025,2025-02-25,21,2,,journal-article,7,Julian Daniel Sunday Willett,Dmitry Prokopenko,https://doi.org/10.1002/alz.14592,yes,open/full
10.1002/alz.14600,"Machine learning prediction of tau‐PET in Alzheimer's disease using plasma, MRI, and clinical data",2025,2025-02-22,21,2,,journal-article,20,Linda Karlsson,Oskar Hansson,https://doi.org/10.1002/alz.14600,yes,open/full
10.1002/alz.70031,"Comparing Alzheimer's genes in African, European, and Amerindian induced pluripotent stem cell–derived microglia",2025,2025-02-26,21,2,,journal-article,25,Sofia Moura,Jeffery M. Vance,https://doi.org/10.1002/alz.70031,yes,open/full
10.1002/alz.70019,"Posterior cingulate cortex microRNA dysregulation differentiates cognitive resilience, mild cognitive impairment, and Alzheimer's disease",2025,2025-02-26,21,2,,journal-article,7,Scott E. Counts,Debomoy K. Lahiri,https://doi.org/10.1002/alz.70019,yes,open/full
10.1002/alz.14607,Patterns of sick leave and unemployment prior to a diagnosis of young onset Alzheimer's disease,2025,2025-02-23,21,2,,journal-article,8,Line Damsgaard,Janet Janbek,https://doi.org/10.1002/alz.14607,yes,open/full
10.1002/alz.14531,GABAergic modulation of beta power enhances motor adaptation in frontotemporal lobar degeneration,2025,2025-02-19,21,5,,journal-article,12,Laura E. Hughes,James B. Rowe,https://doi.org/10.1002/alz.14531,yes,open/full
10.1002/alz.14307,SCD‐<i>plus</i> features and AD biomarkers in cognitively unimpaired samples: A meta‐analytic approach for nine cohort studies,2025,2025-02-22,21,5,,journal-article,27,Elizabeth Kuhn,,https://doi.org/10.1002/alz.14307,yes,open/full
10.1002/alz.14403,The tau isoform 1N4R confers vulnerability of <i>MAPT</i> knockout human iPSC‐derived neurons to amyloid beta and phosphorylated tau‐induced neuronal dysfunction,2025,2025-02-28,21,5,,journal-article,12,Sarah Buchholz,Hans Zempel,https://doi.org/10.1002/alz.14403,yes,open/full
10.1002/alz.70089,Decreased water exchange rate across the blood–brain barrier throughout the Alzheimer's disease continuum: Evidence from Chinese data,2025,2025-03-27,21,3,,journal-article,7,Guanqun Chen,Qi Yang,https://doi.org/10.1002/alz.70089,yes,open/full
10.1002/alz.70105,Racial and ethnic differences in white matter hypointensities: The role of vascular risk factors,2025,2025-03-27,21,3,,journal-article,4,Farooq Kamal,Mahsa Dadar,https://doi.org/10.1002/alz.70105,yes,open/full
10.1002/alz.70058,World Dementia Council Update Lessons from Treatment: Treatment Series,2025,2025-03-27,21,3,,journal-article,0,,,https://doi.org/10.1002/alz.70058,no,open/full
10.1002/alz.70077,"Fibrillar tau alters cerebral endothelial cell metabolism, vascular inflammatory activation, and barrier function in vitro and in vivo",2025,2025-03-20,21,3,,journal-article,2,Roberto Guzmán‐Hernández,Silvia Fossati,https://doi.org/10.1002/alz.70077,yes,open/full
10.1002/alz.70076,Social cognition in mild cognitive impairment and dementia: A systematic review and meta‐analysis,2025,2025-03-27,21,3,,journal-article,9,Puyu Shi,Andrew Sommerlad,https://doi.org/10.1002/alz.70076,yes,open/full
10.1002/alz.70059,The impact of arteriolosclerosis on cognitive impairment in decedents without severe dementia from the National Alzheimer's Coordinating Center,2025,2025-03-20,21,3,,journal-article,10,Cellas A. Hayes,Kyan Younes,https://doi.org/10.1002/alz.70059,yes,open/full
10.1002/alz.70023,Carbonic anhydrase inhibitors prevent presymptomatic capillary flow disturbances in a model of cerebral amyloidosis,2025,2025-03-25,21,3,,journal-article,21,Eugenio Gutiérrez‐Jiménez,Leif Østergaard,https://doi.org/10.1002/alz.70023,yes,open/full
10.1002/alz.70032,Obfuscation via pitch‐shifting for balancing privacy and diagnostic utility in voice‐based cognitive assessment,2025,2025-03-14,21,3,,journal-article,6,Meysam Ahangaran,Vijaya B. Kolachalama,https://doi.org/10.1002/alz.70032,yes,open/full
10.1002/alz.70017,Distinct medical and substance use histories associate with cognitive decline in Alzheimer's disease,2025,2025-03-20,21,3,,journal-article,7,Clayton Mansel,Olivia J. Veatch,https://doi.org/10.1002/alz.70017,yes,open/full
10.1002/alz.14564,Unraveling temporal patterns of diagnostic markers and comorbidities in Alzheimer's disease: Insights from large‐scale data,2025,2025-03-29,21,3,,journal-article,1,Bayard Rogers,Bayard Rogers,https://doi.org/10.1002/alz.14564,yes,open/full
10.1002/alz.70110,Alzheimer's disease and related disorders in patients with bipolar disorders and other mental disorders: Actual neurodegenerative processes or phenocopies?,2025,2025-03-27,21,3,,journal-article,4,Emmanuel Cognat,Claire Paquet,https://doi.org/10.1002/alz.70110,no,open/full
10.1002/alz.70095,Association of neighborhood disadvantage with cognitive function and cortical disorganization in an unimpaired cohort: An exploratory study,2025,2025-03-20,21,3,,journal-article,9,Apoorva Safai,Pallavi Tiwari,https://doi.org/10.1002/alz.70095,yes,open/full
10.1002/alz.70088,Efficacy of Communication Bridge‐2 for primary progressive aphasia: A randomized controlled trial of communication intervention,2025,2025-03-27,21,3,,journal-article,9,Emily Rogalski,Angela Roberts,https://doi.org/10.1002/alz.70088,yes,open/full
10.1002/alz.14538,"Dementia in a resource‐constrained sub‐Saharan African setting: A comprehensive retrospective analysis of prevalence, risk factors, and management at the only neuropsychiatric facility in Northeastern Nigeria",2025,2025-03-20,21,3,,journal-article,24,Ibrahim Abdu Wakawa,Mahmoud Bukar Maina,https://doi.org/10.1002/alz.14538,yes,open/full
10.1002/alz.70041,Mediterranean vs. Western diet effects on the primate cerebral cortical pre‐synaptic proteome: Relationships with the transcriptome and multi‐system phenotypes,2025,2025-03-20,21,3,,journal-article,13,Eloise Berson,Carol A. Shively,https://doi.org/10.1002/alz.70041,yes,open/full
